gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	var	estimate	ci_lower	ci_upper	prob	mediator_gene	e_peak	eQTL_classification
t89_mean	X	14744856	W10D9.4b.1	0.005311971286635938	0.862	NA	NA	NA	NA	NA	nfyb-1	12575289	Distant eQTL
t89_mean	X	14744856	B0416.1b.1	0.0017324926152469415	0.864	NA	NA	NA	NA	NA	tmc-2	9101672	Local eQTL
t89_mean	X	14744856	M02A10.2f.1	9.605733621105955e-4	0.866	NA	NA	NA	NA	NA	irk-2	13841276	Distant eQTL
t89_mean	X	14744856	C03D6.4.2	0.0017349881090186403	0.867	NA	NA	NA	NA	NA	npp-14	9096669	Distant eQTL
t89_mean	X	14744856	T14C1.3.1	0.0045621091195981135	0.868	NA	NA	NA	NA	NA	fbxa-179	14222792	Local eQTL
t89_mean	X	14744856	ZK669.4.1	0.006815772622451733	0.87	NA	NA	NA	NA	NA	dbt-1	14058968	Distant eQTL
t89_mean	X	14744856	Y54G11A.6.2	0.0018874429508922638	0.871	NA	NA	NA	NA	NA	ctl-1	16028044	Distant eQTL
t89_mean	X	14744856	F22E10.4	8.623954467015745e-4	0.872	NA	NA	NA	NA	NA	pgp-15	12663453	Local eQTL
t89_mean	X	14744856	ZC518.1c.1	0.001364202489447721	0.872	NA	NA	NA	NA	NA	best-22	14317146	Distant eQTL
t89_mean	X	14744856	T04B2.1	0.0024102411193936985	0.874	NA	NA	NA	NA	NA	T04B2.1	14955875	Distant eQTL
t89_mean	X	14744856	Y26E6A.2.1	0.004288664476200436	0.874	NA	NA	NA	NA	NA	Y26E6A.2	13794017	Local eQTL
t89_mean	X	14744856	F48F7.2.2	0.003395820756243205	0.875	NA	NA	NA	NA	NA	syx-2	13188263	Local eQTL
t89_mean	X	14744856	C38D4.3.2	0.0020702669282144904	0.88	NA	NA	NA	NA	NA	mel-28	12575289	Distant eQTL
t89_mean	X	14744856	Y39B6A.14.2	0.0013150594160138893	0.88	NA	NA	NA	NA	NA	pro-3	14042474	Distant eQTL
t89_mean	X	14744856	C03A3.9.1	0.0013289984714118424	0.882	NA	NA	NA	NA	NA	C03A3.9	11790037	Local eQTL
t89_mean	X	14744856	C50B6.9.2	8.350298747274531e-4	0.883	NA	NA	NA	NA	NA	C50B6.9	12673082	Distant eQTL
t89_mean	X	14744856	Y71G12A.3a.1	0.007101732291713647	0.886	NA	NA	NA	NA	NA	tub-2	14837286	Distant eQTL
t89_mean	X	14744856	H20J04.3.1	0.004578196046194957	0.887	NA	NA	NA	NA	NA	madf-3	14446308	Distant eQTL
t89_mean	X	14744856	F41G4.7.1	0.005631408478507117	0.888	NA	NA	NA	NA	NA	F41G4.7	12096254	Distant eQTL
t89_mean	X	14744856	C40C9.5d.1	9.72893923395049e-4	0.892	NA	NA	NA	NA	NA	nlg-1	13663272	Local eQTL
t89_mean	X	14744856	C35E7.5b.1	0.001778596716594933	0.893	NA	NA	NA	NA	NA	C35E7.5	11378563	Distant eQTL
t89_mean	X	14744856	E02H4.3d.1	0.0024863075794213786	0.893	NA	NA	NA	NA	NA	madd-3	13083108	Distant eQTL
t89_mean	X	14744856	F54B11.5.2	6.042541786920729e-4	0.893	NA	NA	NA	NA	NA	F54B11.5	13590499	Local eQTL
t89_mean	X	14744856	H04J21.3a.2	0.0012299948152892566	0.894	NA	NA	NA	NA	NA	gip-1	15461278	Distant eQTL
t89_mean	X	14744856	K07G5.6.2	0.005338446681266439	0.895	NA	NA	NA	NA	NA	fecl-1	16190800	Distant eQTL
t89_mean	X	14744856	C35C5.6.1	0.0013831390578084605	0.898	NA	NA	NA	NA	NA	trpp-9	11602809	Local eQTL
t89_mean	X	14744856	F52D2.5.1	0.003482162911282317	0.898	NA	NA	NA	NA	NA	F52D2.5	14415205	Distant eQTL
t89_mean	X	14744856	F20D1.4.1	0.0028724578634118053	0.902	NA	NA	NA	NA	NA	plp-2	15088925	Local eQTL
t89_mean	X	14744856	C05D11.11a.2	0.002375055127419266	0.907	NA	NA	NA	NA	NA	mel-32	11847730	Distant eQTL
t89_mean	X	14744856	F45E6.3.2	0.0012251681569969382	0.907	NA	NA	NA	NA	NA	tbc-13	12563866	Local eQTL
t89_mean	X	14744856	F52G3.8.1	0.004272568514466409	0.907	NA	NA	NA	NA	NA	F52G3.8	16671213	Local eQTL
t89_mean	X	14744856	F19H6.3.1	0.0010131910223143883	0.909	NA	NA	NA	NA	NA	F19H6.3	12373882	Local eQTL
t89_mean	X	14744856	F17A2.13.2	0.002740929012868651	0.91	NA	NA	NA	NA	NA	F17A2.13	12271703	Local eQTL
t89_mean	X	14744856	C33D9.9	8.690905421615077e-4	0.913	NA	NA	NA	NA	NA	C33D9.9	12981252	Distant eQTL
t89_mean	X	14744856	F28H6.2a.2	0.001376087918630022	0.913	NA	NA	NA	NA	NA	ceh-89	14216400	Local eQTL
t89_mean	X	14744856	Y7A5A.11	0.005295436284020044	0.915	NA	NA	NA	NA	NA	Y7A5A.11	15579399	Local eQTL
t89_mean	X	14744856	C40H5.8	0.0029331970859596593	0.916	NA	NA	NA	NA	NA	C40H5.8	11814341	Local eQTL
t89_mean	X	14744856	F49E2.5o.1	6.605122526358936e-4	0.916	NA	NA	NA	NA	NA	F49E2.5	9101672	Local eQTL
t89_mean	X	14744856	T10B9.1.1	0.002456224109178088	0.916	NA	NA	NA	NA	NA	cyp-13A4	14375587	Distant eQTL
t89_mean	X	14744856	C08A9.10.2	4.927604855664487e-4	0.918	NA	NA	NA	NA	NA	C08A9.10	15514168	Distant eQTL
t89_mean	X	14744856	C34F6.3.1	0.0031354250863287613	0.919	NA	NA	NA	NA	NA	col-179	10326067	Local eQTL
t89_mean	X	14744856	C29F7.1.1	0.0031181052567042368	0.921	NA	NA	NA	NA	NA	C29F7.1	14282393	Local eQTL
t89_mean	X	14744856	R03G8.4	3.503807089671558e-4	0.924	NA	NA	NA	NA	NA	R03G8.4	13124139	Local eQTL
t89_mean	X	14744856	C33E10.3	0.0013096513680672908	0.926	NA	NA	NA	NA	NA	C33E10.3	15765032	Distant eQTL
t89_mean	X	14744856	Y105E8B.1g.1	0.002222813077352745	0.926	NA	NA	NA	NA	NA	lev-11	15094057	Distant eQTL
t89_mean	X	14744856	Y38F1A.10e.1	0.0013003333689994396	0.929	NA	NA	NA	NA	NA	max-2	12575289	Distant eQTL
t89_mean	X	14744856	ZK678.4.1	0.001258895150209997	0.929	NA	NA	NA	NA	NA	srxa-9	15740337	Local eQTL
t89_mean	X	14744856	F17E5.2.1	0.001230445859927796	0.933	NA	NA	NA	NA	NA	F17E5.2	12848796	Local eQTL
t89_mean	X	14744856	ZK370.8.2	0.0018880624599259836	0.933	NA	NA	NA	NA	NA	tomm-70	14711110	Distant eQTL
t89_mean	X	14744856	C53C7.1a.1	0.0010409555822490039	0.934	NA	NA	NA	NA	NA	npr-10	13072681	Local eQTL
t89_mean	X	14744856	R09A8.1a.1	0.0010217450463225965	0.934	NA	NA	NA	NA	NA	R09A8.1	12562409	Local eQTL
t89_mean	X	14744856	H05C05.1c.1	0.0024145641630314986	0.936	NA	NA	NA	NA	NA	H05C05.1	11744602	Distant eQTL
t89_mean	X	14744856	C23F12.9.2	0.001789088617895801	0.95	NA	NA	NA	NA	NA	C23F12.9	14654944	Distant eQTL
t89_mean	X	14744856	F09E5.1.2	5.71857727655682e-4	0.95	NA	NA	NA	NA	NA	pkc-3	12575289	Distant eQTL
t89_mean	X	14744856	F52G3.3	0.0021852979826998457	0.955	NA	NA	NA	NA	NA	F52G3.3	16671213	Local eQTL
t89_mean	X	14744856	F23D12.10a.1	0.002423395764575981	0.956	NA	NA	NA	NA	NA	F23D12.10	14415205	Local eQTL
t89_mean	X	14744856	Y16B4A.2.1	4.69570678568031e-4	0.959	NA	NA	NA	NA	NA	Y16B4A.2	15266249	Local eQTL
t89_mean	X	14744856	C55B7.11.1	0.00108459795632263	0.961	NA	NA	NA	NA	NA	C55B7.11	13244713	Distant eQTL
t89_mean	X	14744856	R03E1.1.2	5.915019375264789e-4	0.967	NA	NA	NA	NA	NA	sym-4	14103573	Local eQTL
t89_mean	X	14744856	F49E2.5r.1	5.79984372060208e-4	0.969	NA	NA	NA	NA	NA	F49E2.5	14927681	Distant eQTL
t89_mean	X	14744856	Y54G11A.6.1	4.5934719670439103e-4	0.969	NA	NA	NA	NA	NA	ctl-1	16028044	Distant eQTL
t89_mean	X	14744856	T23E7.2d.2	0.0019359436521262327	0.97	NA	NA	NA	NA	NA	T23E7.2	16923374	Local eQTL
t89_mean	X	14744856	C23H3.1a.2	7.923459260633319e-4	0.971	NA	NA	NA	NA	NA	egl-26	13804002	Distant eQTL
t89_mean	X	14744856	F59C12.4.1	1.5242820972660793e-4	0.971	NA	NA	NA	NA	NA	F59C12.4	16190800	Local eQTL
t89_mean	X	14744856	F45E6.6.1	5.160091735966012e-4	0.976	NA	NA	NA	NA	NA	sdz-19	12673082	Local eQTL
t89_mean	X	14744856	B0205.3.2	2.4591183312084444e-5	0.977	NA	NA	NA	NA	NA	rpn-10	9678817	Distant eQTL
t89_mean	X	14744856	H37N21.1.1	3.6723197815584374e-4	0.98	NA	NA	NA	NA	NA	hpo-11	12633622	Distant eQTL
t89_mean	X	14744856	C10E2.5.2	1.4239031501971634e-4	0.983	NA	NA	NA	NA	NA	C10E2.5	12537311	Distant eQTL
t89_mean	X	14744856	K09A11.1.1	2.8549810584558655e-4	0.983	NA	NA	NA	NA	NA	K09A11.1	13234907	Local eQTL
t89_mean	X	14744856	C34F6.9.1	5.491411918411706e-4	0.984	NA	NA	NA	NA	NA	C34F6.9	13070113	Distant eQTL
t89_mean	X	14744856	C16D6.2c.1	3.194229605730903e-4	0.986	NA	NA	NA	NA	NA	npr-4	13794017	Distant eQTL
t89_mean	X	14744856	C10E2.5.1	1.1973323554604304e-4	0.99	NA	NA	NA	NA	NA	C10E2.5	12469798	Distant eQTL
t89_mean	X	14744856	C33E10.1.1	1.423875484035449e-4	0.99	NA	NA	NA	NA	NA	C33E10.1	15838772	Distant eQTL
t89_mean	X	14744856	F08B12.4b.1	6.304880776874638e-4	0.993	NA	NA	NA	NA	NA	F08B12.4	10984415	Local eQTL
t89_mean	X	14744856	C24A8.1.1	1.285249618767519e-4	0.994	NA	NA	NA	NA	NA	dop-6	13448004	Distant eQTL
t89_mean	X	14744856	T12G3.5.2	8.129371478626525e-5	0.994	NA	NA	NA	NA	NA	mrpl-51	12413306	Distant eQTL
t89_mean	X	14744856	Y46H3C.5.2	2.3057770665136433e-5	0.995	NA	NA	NA	NA	NA	Y46H3C.5	16864810	Distant eQTL
t89_mean	X	14744856	C05B5.8.1	2.664881197362414e-5	0.996	NA	NA	NA	NA	NA	C05B5.8	13884696	Distant eQTL
t89_mean	X	14744856	F52D1.3c.1	1.6991079384566694e-4	0.996	NA	NA	NA	NA	NA	abu-12	14460051	Distant eQTL
t89_mean	X	14744856	M04D5.1.1	2.4313413837839858e-4	0.998	NA	NA	NA	NA	NA	M04D5.1	14460051	Distant eQTL
t89_mean	X	14744856	ZK6.3.1	2.8759396461322106e-5	0.999	NA	NA	NA	NA	NA	scl-27	12537311	Distant eQTL
t89_mean	X	2845386	Y51H1A.3b.1	0.12621350260910613	0.017	med	-0.133750390430581	-0.3215286711581966	-0.0017747457317623776	0.048	Y51H1A.3	1905739	Distant eQTL
t89_mean	X	2845386	Y51H1A.3b.1	0.12621350260910613	0.017	direct	0.7130303623158845	0.37220000982343304	1.0254636426545667	0	Y51H1A.3	1905739	Distant eQTL
t89_mean	X	2845386	Y51H1A.3b.1	0.12621350260910613	0.017	total	0.5792799718853034	0.29015120447231135	0.8631215785314469	0	Y51H1A.3	1905739	Distant eQTL
t89_mean	X	2845386	Y51H1A.3b.1	0.12621350260910613	0.017	prop_med	-0.23089075563113615	-0.7093267177171653	-0.0048200099718457125	0.048	Y51H1A.3	1905739	Distant eQTL
t89_mean	X	2845386	F15E6.3.1	0.11483023289416301	0.019	med	0.11731496956194984	-0.002245710664452362	0.27543278108220154	0.062	F15E6.3	2209898	Distant eQTL
t89_mean	X	2845386	F15E6.3.1	0.11483023289416301	0.019	direct	0.4755013977601774	0.2104258608294691	0.7664987967765358	0	F15E6.3	2209898	Distant eQTL
t89_mean	X	2845386	F15E6.3.1	0.11483023289416301	0.019	total	0.5928163673221272	0.30978148530724897	0.8619464850624141	0	F15E6.3	2209898	Distant eQTL
t89_mean	X	2845386	F15E6.3.1	0.11483023289416301	0.019	prop_med	0.1978942823253777	-0.0034489417458087607	0.4699064990318525	0.062	F15E6.3	2209898	Distant eQTL
t89_mean	X	2845386	K06A9.1g.1	0.10616783813600195	0.024	med	-0.1076157360980879	-0.2646658026629627	-1.9819565544201172e-4	0.05	K06A9.1	1516337	Local eQTL
t89_mean	X	2845386	K06A9.1g.1	0.10616783813600195	0.024	direct	0.7004321034202154	0.44155306628875507	0.9615846575271683	0	K06A9.1	1516337	Local eQTL
t89_mean	X	2845386	K06A9.1g.1	0.10616783813600195	0.024	total	0.5928163673221275	0.3209636075252297	0.8506861760558414	0	K06A9.1	1516337	Local eQTL
t89_mean	X	2845386	K06A9.1g.1	0.10616783813600195	0.024	prop_med	-0.18153300419860224	-0.5935709049360536	-3.9676159411907146e-4	0.05	K06A9.1	1516337	Local eQTL
t89_mean	X	2845386	AC8.4.1	0.08888158974930963	0.037	med	-0.08933142398853199	-0.20213625674401894	0.004611652159488869	0.066	AC8.4	340119	Local eQTL
t89_mean	X	2845386	AC8.4.1	0.08888158974930963	0.037	direct	0.6821477913106594	0.4108157512724482	0.9574453375202966	0	AC8.4	340119	Local eQTL
t89_mean	X	2845386	AC8.4.1	0.08888158974930963	0.037	total	0.5928163673221274	0.30709305262569253	0.8916024431858106	0	AC8.4	340119	Local eQTL
t89_mean	X	2845386	AC8.4.1	0.08888158974930963	0.037	prop_med	-0.15068987449192786	-0.4395936095932974	0.007185860045491227	0.066	AC8.4	340119	Local eQTL
t89_mean	X	2845386	Y32F6A.6	0.08102871538525051	0.046	med	-0.08099695218507426	-0.2015965897357777	0.01571445125559364	0.106	Y32F6A.6	1905739	Distant eQTL
t89_mean	X	2845386	Y32F6A.6	0.08102871538525051	0.046	direct	0.6738133195072018	0.3611294337846432	0.9577828321200494	0	Y32F6A.6	1905739	Distant eQTL
t89_mean	X	2845386	Y32F6A.6	0.08102871538525051	0.046	total	0.5928163673221276	0.3276722853810184	0.8673330385189646	0	Y32F6A.6	1905739	Distant eQTL
t89_mean	X	2845386	Y32F6A.6	0.08102871538525051	0.046	prop_med	-0.13663076232350668	-0.37411286785849307	0.03163007981481637	0.106	Y32F6A.6	1905739	Distant eQTL
t89_mean	X	2845386	F40B5.1	0.10356960834959082	0.059	NA	NA	NA	NA	NA	nep-14	8249407	Local eQTL
t89_mean	X	2845386	Y69H2.3d.1	0.09949302965945361	0.061	NA	NA	NA	NA	NA	Y69H2.3	1905739	Distant eQTL
t89_mean	X	2845386	Y17D7C.3	0.10598147836057908	0.063	NA	NA	NA	NA	NA	Y17D7C.3	1905739	Distant eQTL
t89_mean	X	2845386	Y46C8AL.2.1	0.08999458071800447	0.063	NA	NA	NA	NA	NA	clec-174	5072234	Distant eQTL
t89_mean	X	2845386	Y69H2.3e.1	0.10824617845199855	0.065	NA	NA	NA	NA	NA	Y69H2.3	1905739	Distant eQTL
t89_mean	X	2845386	CE7X_3.2	0.11946379426014961	0.073	med	-0.12754297904387146	-0.3406811759086011	0.04171258002581835	0.116	CE7X_3.2	1334379	Distant eQTL
t89_mean	X	2845386	CE7X_3.2	0.11946379426014961	0.073	direct	0.7203593463659992	0.3261926093632023	1.0436724783478204	0	CE7X_3.2	1334379	Distant eQTL
t89_mean	X	2845386	CE7X_3.2	0.11946379426014961	0.073	total	0.5928163673221277	0.3017126721873119	0.8554490908705191	0	CE7X_3.2	1334379	Distant eQTL
t89_mean	X	2845386	CE7X_3.2	0.11946379426014961	0.073	prop_med	-0.21514753315602447	-0.6518220745681664	0.09322485259270968	0.116	CE7X_3.2	1334379	Distant eQTL
t89_mean	X	2845386	C12C8.1.1	0.08816324983599659	0.077	NA	NA	NA	NA	NA	hsp-70	2503060	Distant eQTL
t89_mean	X	2845386	F58G11.2c.1	0.11484702096991678	0.079	NA	NA	NA	NA	NA	rde-12	3893981	Distant eQTL
t89_mean	X	2845386	AC8.11.1	0.08391461010784815	0.093	NA	NA	NA	NA	NA	AC8.11	340119	Local eQTL
t89_mean	X	2845386	F15B9.10b.1	0.06499767295545882	0.11	NA	NA	NA	NA	NA	F15B9.10	6358428	Distant eQTL
t89_mean	X	2845386	AC8.10.1	0.08285615466119298	0.12	NA	NA	NA	NA	NA	AC8.10	340119	Local eQTL
t89_mean	X	2845386	F40F4.6a.2	0.06827578794809819	0.122	NA	NA	NA	NA	NA	irg-7	3243452	Local eQTL
t89_mean	X	2845386	F53F4.8	0.1062346692009759	0.123	NA	NA	NA	NA	NA	F53F4.8	3893981	Distant eQTL
t89_mean	X	2845386	ZK402.5.1	0.09240824416374971	0.132	NA	NA	NA	NA	NA	ZK402.5	1436636	Local eQTL
t89_mean	X	2845386	R07B7.2c.1	0.09977102677137077	0.14	NA	NA	NA	NA	NA	R07B7.2	769345	Distant eQTL
t89_mean	X	2845386	F35E12.5.1	0.09402894096200284	0.144	NA	NA	NA	NA	NA	irg-5	5038019	Distant eQTL
t89_mean	X	2845386	F08B4.2c.1	0.0800678084486865	0.145	NA	NA	NA	NA	NA	cdh-5	7898062	Distant eQTL
t89_mean	X	2845386	C05E11.4.1	0.08094934439075142	0.149	NA	NA	NA	NA	NA	amt-1	4546138	Local eQTL
t89_mean	X	2845386	Y69H2.3a.1	0.08655028015532028	0.152	NA	NA	NA	NA	NA	Y69H2.3	1905739	Distant eQTL
t89_mean	X	2845386	F58G11.2a.1	0.09914539690885564	0.159	NA	NA	NA	NA	NA	rde-12	2827856	Distant eQTL
t89_mean	X	2845386	F35E12.4	0.05947381378067243	0.17	NA	NA	NA	NA	NA	F35E12.4	1905739	Distant eQTL
t89_mean	X	2845386	R08E3.1a.1	0.0609980390963768	0.178	NA	NA	NA	NA	NA	R08E3.1	4829871	Local eQTL
t89_mean	X	2845386	F46H5.2a.1	0.05497643778269207	0.187	NA	NA	NA	NA	NA	F46H5.2	7052884	Local eQTL
t89_mean	X	2845386	Y43E12A.1.2	0.033636722799675674	0.188	NA	NA	NA	NA	NA	cyb-2.1	5067480	Distant eQTL
t89_mean	X	2845386	CE7X_3.1	0.08728201972639854	0.208	NA	NA	NA	NA	NA	CE7X_3.1	303285	Local eQTL
t89_mean	X	2845386	F39H12.1.1	0.058791109802809736	0.22	NA	NA	NA	NA	NA	F39H12.1	2172763	Distant eQTL
t89_mean	X	2845386	F49A5.4b.1	0.045778905662608574	0.224	NA	NA	NA	NA	NA	clec-24	5621475	Distant eQTL
t89_mean	X	2845386	Y48G8AL.11a.2	0.05060841429751812	0.23	NA	NA	NA	NA	NA	haf-6	1612592	Distant eQTL
t89_mean	X	2845386	B0365.6.1	0.03659613813541532	0.247	NA	NA	NA	NA	NA	clec-41	5067480	Distant eQTL
t89_mean	X	2845386	C14F5.3c.2	0.04840446931498506	0.247	NA	NA	NA	NA	NA	tnt-3	7054469	Local eQTL
t89_mean	X	2845386	Y55D9A.1c.1	0.030643573321579968	0.247	NA	NA	NA	NA	NA	efa-6	5067480	Distant eQTL
t89_mean	X	2845386	K03A11.2.1	0.04642457423447487	0.253	NA	NA	NA	NA	NA	cpx-2	5198642	Distant eQTL
t89_mean	X	2845386	Y69H2.3g.1	0.05025879566343741	0.259	NA	NA	NA	NA	NA	Y69H2.3	1905739	Distant eQTL
t89_mean	X	2845386	Y48B6A.6c.1	0.035041501384511356	0.261	NA	NA	NA	NA	NA	efhd-1	1905739	Distant eQTL
t89_mean	X	2845386	Y76A2B.4.1	0.029376348577036197	0.263	NA	NA	NA	NA	NA	Y76A2B.4	2229039	Distant eQTL
t89_mean	X	2845386	ZC53.7.1	0.053911404442200245	0.265	NA	NA	NA	NA	NA	rgs-9	1917913	Local eQTL
t89_mean	X	2845386	C08E3.11	0.17325561373137235	0.269	med	-0.3418491107174296	-7.500866623852295	0.3517296141471541	0.384	fbxa-159	5067480	Distant eQTL
t89_mean	X	2845386	C08E3.11	0.17325561373137235	0.269	direct	0.723298928499757	-0.18874904253548025	7.793767728041983	0.108	fbxa-159	5067480	Distant eQTL
t89_mean	X	2845386	C08E3.11	0.17325561373137235	0.269	total	0.38144981778232734	0	0.7817855848058931	0.014	fbxa-159	5067480	Distant eQTL
t89_mean	X	2845386	C08E3.11	0.17325561373137235	0.269	prop_med	-0.8961837043333032	-44.79287964250224	2.2723405935412915	NA	fbxa-159	5067480	Distant eQTL
t89_mean	X	2845386	T08D2.5.2	0.07260501427838076	0.27	NA	NA	NA	NA	NA	T08D2.5	307756	Local eQTL
t89_mean	X	2845386	F46F5.5.1	0.042687614848353074	0.275	NA	NA	NA	NA	NA	F46F5.5	4562158	Distant eQTL
t89_mean	X	2845386	Y75D11A.3.1	0.0406881815557044	0.276	NA	NA	NA	NA	NA	Y75D11A.3	1837187	Local eQTL
t89_mean	X	2845386	C48D1.7	0.04698170309741737	0.277	NA	NA	NA	NA	NA	C48D1.7	3893981	Distant eQTL
t89_mean	X	2845386	F48E3.1.2	0.02437499035387128	0.289	NA	NA	NA	NA	NA	gly-12	6380425	Distant eQTL
t89_mean	X	2845386	T03G11.8.1	0.026346363585655085	0.291	NA	NA	NA	NA	NA	zig-6	5041836	Local eQTL
t89_mean	X	2845386	F36G9.13.1	0.04259677676684995	0.302	NA	NA	NA	NA	NA	F36G9.13	4590025	Distant eQTL
t89_mean	X	2845386	ZK662.5.1	0.030795319072182182	0.306	NA	NA	NA	NA	NA	ZK662.5	769345	Distant eQTL
t89_mean	X	2845386	F52G3.8.2	0.028711481598773927	0.311	NA	NA	NA	NA	NA	F52G3.8	1475331	Distant eQTL
t89_mean	X	2845386	Y45F10C.4.1	0.04800873496021524	0.315	NA	NA	NA	NA	NA	Y45F10C.4	303285	Distant eQTL
t89_mean	X	2845386	Y54G11A.3.1	0.045386332192696686	0.317	NA	NA	NA	NA	NA	Y54G11A.3	1479451	Distant eQTL
t89_mean	X	2845386	C46C2.7.1	0.02176143778851936	0.32	NA	NA	NA	NA	NA	C46C2.7	5067480	Distant eQTL
t89_mean	X	2845386	C23H3.4a.1	0.047853918899893176	0.33	NA	NA	NA	NA	NA	sptl-1	1479451	Distant eQTL
t89_mean	X	2845386	T23B12.5.1	0.026293164727824093	0.331	NA	NA	NA	NA	NA	T23B12.5	2019708	Distant eQTL
t89_mean	X	2845386	F29F11.6.2	0.032454437189860214	0.333	NA	NA	NA	NA	NA	gsp-1	8249407	Distant eQTL
t89_mean	X	2845386	T05H4.8	0.022987175885716048	0.334	NA	NA	NA	NA	NA	T05H4.8	2299291	Distant eQTL
t89_mean	X	2845386	Y73B3A.20.2	0.022342375406442832	0.336	NA	NA	NA	NA	NA	Y73B3A.20	1543421	Distant eQTL
t89_mean	X	2845386	T19A5.2a.2	0.02273937889812326	0.338	NA	NA	NA	NA	NA	gck-1	2739116	Distant eQTL
t89_mean	X	2845386	F49E11.6.1	0.019548176423737403	0.343	NA	NA	NA	NA	NA	scl-11	2172763	Distant eQTL
t89_mean	X	2845386	F14H12.4b.1	0.03279674545144611	0.349	NA	NA	NA	NA	NA	cst-1	4294769	Local eQTL
t89_mean	X	2845386	W05B10.1.2	0.07127546899306443	0.35	NA	NA	NA	NA	NA	his-74	4877879	Distant eQTL
t89_mean	X	2845386	F40F4.6a.1	0.05150064946624989	0.351	NA	NA	NA	NA	NA	irg-7	3243452	Local eQTL
t89_mean	X	2845386	F09E10.1.1	0.018628665743416352	0.359	NA	NA	NA	NA	NA	F09E10.1	1519697	Local eQTL
t89_mean	X	2845386	Y105C5B.12	0.02993814685957407	0.362	NA	NA	NA	NA	NA	sams-2	2099030	Distant eQTL
t89_mean	X	2845386	F59A2.1a.1	0.018021514866676466	0.364	NA	NA	NA	NA	NA	npp-9	3201527	Distant eQTL
t89_mean	X	2845386	R08E3.1a.2	0.04441671574566949	0.368	NA	NA	NA	NA	NA	R08E3.1	4829871	Local eQTL
t89_mean	X	2845386	ZK637.14.1	0.02156067922999262	0.375	NA	NA	NA	NA	NA	ZK637.14	769345	Distant eQTL
t89_mean	X	2845386	C23H5.11a.1	0.021889317446330787	0.377	NA	NA	NA	NA	NA	C23H5.11	867999	Distant eQTL
t89_mean	X	2845386	F19G12.3.1	0.03535341395037953	0.381	NA	NA	NA	NA	NA	F19G12.3	892958	Local eQTL
t89_mean	X	2845386	K06A9.1f.1	0.050077446437611146	0.394	NA	NA	NA	NA	NA	K06A9.1	1558477	Local eQTL
t89_mean	X	2845386	T25G12.13.1	0.021967446160179847	0.406	NA	NA	NA	NA	NA	T25G12.13	1464184	Distant eQTL
t89_mean	X	2845386	Y18D10A.9.1	0.0236570361645502	0.407	NA	NA	NA	NA	NA	Y18D10A.9	2019708	Distant eQTL
t89_mean	X	2845386	K06C4.17.1	0.018553822703998697	0.416	NA	NA	NA	NA	NA	frpr-13	769345	Distant eQTL
t89_mean	X	2845386	F35C8.5.1	0.03877251522402878	0.422	NA	NA	NA	NA	NA	F35C8.5	5097762	Local eQTL
t89_mean	X	2845386	F40F9.1a.1	0.017457460336172848	0.429	NA	NA	NA	NA	NA	xbx-6	8249407	Distant eQTL
t89_mean	X	2845386	R08E3.1b.1	0.04870656810957472	0.433	NA	NA	NA	NA	NA	R08E3.1	4829871	Local eQTL
t89_mean	X	2845386	T04B2.1	0.021886707644099637	0.433	NA	NA	NA	NA	NA	T04B2.1	5067480	Distant eQTL
t89_mean	X	2845386	ZK402.1.1	0.05524077315417236	0.437	NA	NA	NA	NA	NA	ZK402.1	1436636	Local eQTL
t89_mean	X	2845386	C15H9.1.1	0.0370813703122908	0.442	NA	NA	NA	NA	NA	nnt-1	5088756	Distant eQTL
t89_mean	X	2845386	F52H2.6a.2	0.021643524731336263	0.449	NA	NA	NA	NA	NA	dhcr-24	2449909	Local eQTL
t89_mean	X	2845386	F46F3.1a.1	0.03521274385467173	0.462	NA	NA	NA	NA	NA	ceh-27	769345	Distant eQTL
t89_mean	X	2845386	F46B6.4.2	0.015526088161979555	0.466	NA	NA	NA	NA	NA	F46B6.4	5067480	Distant eQTL
t89_mean	X	2845386	W05H12.4.2	0.040434512738111224	0.469	NA	NA	NA	NA	NA	W05H12.4	3893981	Distant eQTL
t89_mean	X	2845386	C41C4.5a.1	0.010733192341453706	0.472	NA	NA	NA	NA	NA	unc-105	4590025	Distant eQTL
t89_mean	X	2845386	ZC8.4e.1	0.010791113639421916	0.473	NA	NA	NA	NA	NA	lfi-1	4974260	Local eQTL
t89_mean	X	2845386	T01H10.4	0.017911073354282932	0.474	NA	NA	NA	NA	NA	T01H10.4	12117803	Local eQTL
t89_mean	X	2845386	R09E10.9	0.011487643121908352	0.486	NA	NA	NA	NA	NA	R09E10.9	5067480	Distant eQTL
t89_mean	X	2845386	B0001.6.2	0.026767357256369778	0.487	NA	NA	NA	NA	NA	eri-12	1658638	Distant eQTL
t89_mean	X	2845386	T08A9.8.2	0.009361293822659156	0.491	NA	NA	NA	NA	NA	spp-4	6380425	Local eQTL
t89_mean	X	2845386	Y35H6.3	0.03791407969648324	0.494	NA	NA	NA	NA	NA	Y35H6.3	1109056	Distant eQTL
t89_mean	X	2845386	AC8.2	0.011672324420959524	0.495	NA	NA	NA	NA	NA	AC8.2	303837	Local eQTL
t89_mean	X	2845386	T04G9.7.2	0.01659112070758077	0.496	NA	NA	NA	NA	NA	T04G9.7	485864	Local eQTL
